P1_lpo_loRa,P1_ratio_loRa,P1_conc_loRa,P2_lpo_loRa,P2_ratio_loRa,P2_conc_loRa,Temperature_loRa,Pressure_loRa,Humidity_loRa,pm1Palas,pm2_5Palas,pm4Palas,pm10Palas,pmTotalPalas,dCnPalas
0,0.0,0.62,180826,1.21,623.89,33.48,98441,21,3.24,4.28666666666667,5.06333333333333,12.7933333333333,35.02,111.303333333333
0,0.0,0.62,36094,0.24,125.54,33.42,98437,21,3.26,4.34333333333333,5.12,13.2733333333333,37.02,112.006666666667
0,0.0,0.62,155215,1.03,535.85,33.24,98438,22,3.26,4.33666666666667,5.07666666666667,13.57,39.7066666666667,111.636666666667
0,0.0,0.62,58608,0.39,203.28,33.29,98442,21,3.27666666666667,4.38666666666667,5.15,13.76,40.07,111.97
0,0.0,0.62,40148,0.27,139.55,33.1,98439,22,3.36,4.50666666666667,5.21,14.6366666666667,41.92,114.786666666667
0,0.0,0.62,0,0.0,0.62,33.03,98439,22,3.38,4.51,5.20333333333333,14.6266666666667,41.9133333333333,115.3
36820,0.25,128.05,88465,0.59,306.2,33.08,98441,22,3.39666666666667,4.56,5.30666666666667,14.8733333333333,42.2333333333333,115.936666666667
0,0.0,0.62,72052,0.48,249.65,33.0,98436,22,3.43333333333333,4.66,5.52333333333333,15.3766666666667,42.8833333333333,117.153333333333
102280,0.68,353.77,208216,1.39,718.06,32.99,98440,22,3.50666666666667,4.74666666666667,5.62666666666667,15.5166666666667,43.04,119.753333333333
0,0.0,0.62,97074,0.65,335.85,32.91,98439,22,3.52666666666667,4.75666666666667,5.63333333333333,15.4333333333333,42.9066666666667,120.236666666667
0,0.0,0.62,119623,0.8,413.45,32.88,98440,22,3.54666666666667,4.78,5.66666666666667,15.3766666666667,42.81,120.583333333333
0,0.0,0.62,0,0.0,0.62,32.58,98435,22,3.56333333333333,4.81333333333333,5.74666666666667,15.4233333333333,42.85,120.94
0,0.0,0.62,0,0.0,0.62,32.55,98435,22,3.56,4.79,5.69,15.2866666666667,42.6766666666667,120.99
12035,0.08,42.32,352160,2.35,1214.73,32.65,98433,23,3.57,4.78666666666667,5.61666666666667,15.4,43.5566666666667,121.24
0,0.0,0.62,0,0.0,0.62,32.47,98432,23,3.58,4.80666666666667,5.61666666666667,15.7766666666667,45.4966666666667,121.86
0,0.0,0.62,107049,0.71,370.19,32.55,98434,22,3.59333333333333,4.82333333333333,5.63666666666667,15.7966666666667,45.5166666666667,122.453333333333
0,0.0,0.62,72330,0.48,250.6,32.57,98431,22,3.60333333333333,4.82333333333333,5.60666666666667,15.7666666666667,45.4833333333333,122.856666666667
0,0.0,0.62,0,0.0,0.62,32.4,98433,23,3.62,4.82333333333333,5.6,15.61,44.2966666666667,123.4
0,0.0,0.62,3855,0.03,13.98,32.16,98431,23,3.63,4.83333333333333,5.64,15.3866666666667,42.0366666666667,123.716666666667
0,0.0,0.62,0,0.0,0.62,32.28,98431,23,3.65,4.89666666666667,5.73666666666667,15.81,40.0433333333333,124.26
149621,1.0,516.62,415879,2.77,1436.57,32.38,98433,23,3.67,4.95333333333333,5.72666666666667,16.6933333333333,41.77,124.943333333333
170382,1.14,587.99,243742,1.62,840.28,32.32,98430,23,3.69,4.99666666666667,5.84333333333333,16.8166666666667,41.9066666666667,125.573333333333
0,0.0,0.62,41008,0.27,142.52,32.36,98433,23,3.7,5.0,5.85,16.82,41.9166666666667,126.136666666667
0,0.0,0.62,15200,0.1,53.28,32.42,98429,23,3.7,5.01333333333333,5.91,16.8866666666667,41.99,126.673333333333
0,0.0,0.62,0,0.0,0.62,32.44,98427,23,3.7,5.01333333333333,5.99666666666667,16.47,41.2333333333333,126.863333333333
50571,0.34,175.54,140761,0.94,486.15,32.58,98432,23,3.71333333333333,5.02,5.97333333333333,16.5033333333333,40.68,127.27
119539,0.8,413.17,255644,1.7,881.26,32.51,98427,23,3.72666666666667,5.1,6.03333333333333,17.27,40.7266666666667,127.473333333333
0,0.0,0.62,212112,1.41,731.45,32.58,98429,23,3.74333333333333,5.1,6.09,16.8266666666667,39.2633333333333,127.983333333333
0,0.0,0.62,89055,0.59,308.23,32.57,98428,23,3.74,5.08,6.18333333333333,15.9433333333333,35.2533333333333,127.926666666667
0,0.0,0.62,44608,0.3,154.95,32.44,98424,23,3.76,5.14,6.23,16.3733333333333,35.88,128.973333333333
134577,0.9,464.89,788080,5.25,2787.26,32.34,98427,23,3.9,5.32,6.43,16.5766666666667,36.0866666666667,131.74
43778,0.29,152.09,116974,0.78,404.34,32.32,98425,22,4.02666666666667,5.39,6.43,16.02,34.3033333333333,134.723333333333
53000,0.35,183.93,145096,0.97,501.06,32.12,98426,23,4.09666666666667,5.45666666666667,6.56333333333333,15.34,28.51,136.44
0,0.0,0.62,20674,0.14,72.22,32.01,98424,23,4.18333333333333,5.6,6.78,15.7,28.95,138.326666666667
118359,0.79,409.11,304504,2.03,1049.78,32.14,98423,23,4.23666666666667,5.71333333333333,6.96333333333333,15.9366666666667,29.2166666666667,140.016666666667
244809,1.63,843.95,496339,3.31,1719.51,32.25,98421,23,4.28,5.80333333333333,7.14,15.7366666666667,28.58,141.453333333333
0,0.0,0.62,50654,0.34,175.83,32.23,98421,23,4.33,5.81666666666667,7.19333333333333,15.0533333333333,27.0066666666667,143.03
0,0.0,0.62,78862,0.53,273.12,32.34,98423,23,4.38333333333333,5.88666666666667,7.29333333333333,15.1866666666667,27.1566666666667,144.4
0,0.0,0.62,94457,0.63,326.84,32.23,98422,23,4.41333333333333,5.99,7.48666666666667,15.9,31.0033333333333,145.213333333333
35250,0.23,122.62,321784,2.15,1109.51,32.24,98422,23,4.43,6.0,7.5,15.8433333333333,30.92,146.01
0,0.0,0.62,52816,0.35,183.29,32.42,98419,23,4.49333333333333,6.04,7.45,15.7666666666667,32.1433333333333,148.296666666667
192776,1.29,664.97,320143,2.13,1103.83,32.47,98422,22,4.52666666666667,6.02333333333333,7.36,15.42,31.3766666666667,149.543333333333
0,0.0,0.62,120005,0.8,414.77,32.56,98425,22,4.55333333333333,5.98333333333333,7.35333333333333,14.5933333333333,29.5633333333333,150.123333333333
41755,0.28,145.1,225259,1.5,776.67,32.67,98424,22,4.6,6.05666666666667,7.49,14.74,29.7266666666667,151.44
0,0.0,0.62,84940,0.57,294.06,32.73,98421,22,4.63666666666667,6.09,7.52333333333333,14.6266666666667,29.5466666666667,152.143333333333
0,0.0,0.62,170311,1.14,587.74,32.77,98421,22,4.66333333333333,6.09,7.5,14.4233333333333,29.26,153.223333333333
0,0.0,0.62,0,0.0,0.62,32.85,98424,22,4.68,6.08333333333333,7.46333333333333,14.36,29.1733333333333,153.883333333333
0,0.0,0.62,0,0.0,0.62,32.86,98426,22,4.69,6.08333333333333,7.44,14.2666666666667,29.05,154.573333333333
0,0.0,0.62,108827,0.73,376.31,32.81,98426,22,4.7,6.11,7.48333333333333,14.3466666666667,29.15,154.993333333333
0,0.0,0.62,207952,1.39,717.15,32.8,98421,22,4.71333333333333,6.11,7.45,14.3233333333333,29.1233333333333,155.546666666667
0,0.0,0.62,0,0.0,0.62,32.59,98423,22,4.74666666666667,6.14666666666667,7.46666666666667,14.49,30.3133333333333,156.5
0,0.0,0.62,60816,0.41,210.9,32.43,98423,22,4.75666666666667,6.17,7.49,14.6233333333333,31.72,157.01
0,0.0,0.62,91865,0.61,317.91,32.33,98420,22,4.78,6.17,7.51,14.2666666666667,29.8,157.59
0,0.0,0.62,1425,0.01,5.56,32.24,98419,23,4.79666666666667,6.18666666666667,7.51666666666667,14.2766666666667,29.8066666666667,158.276666666667
0,0.0,0.62,139593,0.93,482.14,32.23,98419,23,4.81,6.20333333333333,7.55666666666667,14.32,29.8566666666667,158.863333333333
0,0.0,0.62,0,0.0,0.62,32.33,98417,23,4.82,6.20666666666667,7.57,14.3166666666667,29.8466666666667,159.463333333333
53464,0.36,185.53,369547,2.46,1275.1,32.52,98422,23,4.84333333333333,6.16,7.45666666666667,13.8966666666667,29.1866666666667,160.526666666667
0,0.0,0.62,8768,0.06,31.0,32.57,98423,23,4.87333333333333,6.16666666666667,7.51666666666667,13.2266666666667,27.8333333333333,161.706666666667
110066,0.73,380.57,158352,1.06,546.63,32.79,98425,22,4.88333333333333,6.15333333333333,7.43333333333333,13.13,27.7233333333333,162.543333333333
0,0.0,0.62,143454,0.96,495.41,32.78,98423,23,4.92333333333333,6.22333333333333,7.47333333333333,13.9533333333333,30.06,163.736666666667
152840,1.02,527.68,277019,1.85,954.92,32.74,98422,23,4.96,6.24,7.44333333333333,13.9166666666667,30.01,164.796666666667
0,0.0,0.62,97922,0.65,338.77,32.44,98420,23,4.99,6.24,7.39666666666667,13.92,30.0266666666667,166.096666666667
0,0.0,0.62,39574,0.26,137.57,32.33,98420,23,5.01,6.25,7.44333333333333,13.72,29.6266666666667,167.13
0,0.0,0.62,14055,0.09,49.31,32.29,98420,23,5.035,6.205,7.455,12.655,27.72,168.0
0,0.0,0.62,96723,0.64,334.64,26.75,98424,33,7.725,9.17,9.915,23.175,46.835,255.665
0,0.0,0.62,171606,1.14,592.19,26.76,98423,34,7.71666666666667,9.15,9.88333333333333,23.0933333333333,46.73,255.77
90738,0.6,314.03,312825,2.09,1078.53,26.79,98423,33,7.74,9.17333333333333,9.94666666666667,23.2233333333333,46.89,256.903333333333
0,0.0,0.62,148441,0.99,512.56,26.8,98424,33,7.75,9.18,9.95666666666667,23.2333333333333,46.9,257.266666666667
0,0.0,0.62,109280,0.73,377.87,26.8,98426,34,7.76333333333333,9.20333333333333,9.98,23.2533333333333,46.9233333333333,257.633333333333
0,0.0,0.62,0,0.0,0.62,26.67,98424,34,7.77333333333333,9.2,10.0333333333333,22.8066666666667,43.0833333333333,257.876666666667
33816,0.23,117.67,281611,1.88,970.76,26.6,98427,34,7.77,9.18,9.97666666666667,22.7066666666667,42.9566666666667,258.153333333333
346294,2.31,1194.39,452366,3.02,1564.43,26.6,98426,34,7.79666666666667,9.21,9.97666666666667,22.6166666666667,42.8233333333333,258.686666666667
0,0.0,0.62,0,0.0,0.62,26.5,98430,34,7.83333333333333,9.33666666666667,10.0466666666667,24.15,46.2333333333333,259.75
0,0.0,0.62,106288,0.71,367.57,26.53,98429,34,7.85,9.28666666666667,10.0966666666667,23.06,44.1566666666667,260.413333333333
0,0.0,0.62,105819,0.71,365.95,26.52,98425,34,7.85666666666667,9.23666666666667,10.1233333333333,22.0233333333333,42.0833333333333,261.013333333333
0,0.0,0.62,6738,0.04,23.97,26.43,98428,34,7.87666666666667,9.28,10.29,21.8633333333333,41.6166666666667,261.68
0,0.0,0.62,135830,0.91,469.2,26.43,98428,34,7.89,9.34666666666667,10.44,22.0866666666667,41.8866666666667,262.4
0,0.0,0.62,84683,0.56,293.17,26.47,98433,34,7.91,9.35666666666667,10.5633333333333,21.5533333333333,40.7333333333333,263.196666666667
0,0.0,0.62,201923,1.35,696.42,26.46,98434,34,7.92666666666667,9.37666666666667,10.66,21.3666666666667,40.2566666666667,263.78
0,0.0,0.62,0,0.0,0.62,26.45,98432,34,7.96333333333333,9.43,10.7533333333333,21.49,40.4033333333333,265.146666666667
0,0.0,0.62,12916,0.09,45.37,26.44,98433,34,7.97666666666667,9.46,10.81,21.5466666666667,40.4566666666667,265.983333333333
0,0.0,0.62,3701,0.02,13.45,26.29,98434,35,8.00666666666667,9.51,10.8666666666667,21.83,40.85,267.146666666667
0,0.0,0.62,0,0.0,0.62,26.25,98435,35,8.03666666666667,9.54333333333333,10.8866666666667,22.0566666666667,41.1733333333333,268.16
0,0.0,0.62,0,0.0,0.62,26.3,98434,35,8.06,9.60666666666667,11.0966666666667,22.41,41.6066666666667,269.263333333333
0,0.0,0.62,0,0.0,0.62,26.3,98438,35,8.09666666666667,9.67333333333333,11.2833333333333,22.3033333333333,41.35,270.663333333333
0,0.0,0.62,0,0.0,0.62,26.34,98434,35,8.13666666666666,9.77,11.4,23.1233333333333,42.6933333333333,271.896666666667
124793,0.83,431.24,320818,2.14,1106.17,26.33,98433,35,8.16666666666667,9.87666666666667,11.5966666666667,23.7966666666667,43.6866666666667,272.866666666667
0,0.0,0.62,0,0.0,0.62,26.34,98436,35,8.18666666666667,9.86333333333334,11.6033333333333,23.44,43.09,273.78
0,0.0,0.62,182683,1.22,630.27,26.38,98437,35,8.2,9.79,11.5633333333333,21.6533333333333,36.4066666666667,274.496666666667
0,0.0,0.62,235122,1.57,810.61,26.48,98435,35,8.20333333333333,9.75333333333333,11.5566666666667,21.1166666666667,35.4766666666667,275.046666666667
98276,0.66,339.99,213138,1.42,734.98,26.51,98436,35,8.21666666666667,9.79,11.6366666666667,21.04,34.38,275.553333333333
0,0.0,0.62,216532,1.44,746.65,26.54,98437,35,8.21666666666667,9.76,11.6233333333333,20.39,32.07,275.703333333333
0,0.0,0.62,209104,1.39,721.11,26.51,98434,35,8.23666666666667,9.77,11.6933333333333,19.8733333333333,32.3433333333333,276.246666666667
0,0.0,0.62,46000,0.31,159.76,26.57,98437,35,8.23666666666667,9.78,11.69,19.7866666666667,31.1666666666667,276.746666666667
0,0.0,0.62,0,0.0,0.62,26.49,98433,35,8.25333333333333,9.82,11.67,20.5166666666667,32.72,277.03
0,0.0,0.62,94120,0.63,325.68,26.52,98435,35,8.28,9.85666666666667,11.7266666666667,20.5566666666667,32.76,277.42
0,0.0,0.62,98280,0.66,340.0,26.56,98437,35,8.30333333333333,9.89,11.7533333333333,20.5233333333333,32.6966666666667,277.733333333333
0,0.0,0.62,19684,0.13,68.79,26.59,98435,35,8.30333333333333,9.90666666666667,11.7133333333333,20.88,35.53,277.956666666667
0,0.0,0.62,306127,2.04,1055.38,26.58,98435,35,8.31,9.93333333333333,11.7766666666667,20.9366666666667,35.5933333333333,278.046666666667
81961,0.55,283.8,246954,1.65,851.34,26.57,98438,35,8.29666666666667,9.91333333333333,11.7333333333333,21.1133333333333,37.95,277.816666666667
113081,0.75,390.95,310371,2.07,1070.05,26.57,98438,35,8.28666666666667,9.88,11.66,20.9733333333333,37.7666666666667,277.67
0,0.0,0.62,35786,0.24,124.48,26.5,98439,35,8.27666666666667,9.92333333333333,11.6833333333333,21.51,38.64,277.3
0,0.0,0.62,48115,0.32,167.06,26.49,98438,35,8.26333333333333,9.90333333333333,11.6833333333333,21.3966666666667,38.4466666666667,276.873333333333
0,0.0,0.62,0,0.0,0.62,26.44,98436,35,8.25333333333333,9.91,11.6566666666667,22.0233333333333,40.1666666666667,276.643333333333
0,0.0,0.62,43048,0.29,149.57,26.44,98444,35,8.25666666666667,9.91333333333333,11.6533333333333,22.0166666666667,40.1633333333333,276.746666666667
0,0.0,0.62,0,0.0,0.62,26.46,98441,35,8.26,9.91333333333333,11.5966666666667,21.89,39.99,276.206666666667
37600,0.25,130.75,435226,2.9,1504.28,26.44,98443,35,8.26666666666667,9.95666666666667,11.56,23.0366666666667,44.0,276.036666666667
0,0.0,0.62,151315,1.01,522.44,26.5,98446,35,8.27,9.96,11.5666666666667,23.0366666666667,44.0066666666667,276.13
0,0.0,0.62,66752,0.45,231.37,26.46,98444,35,8.28333333333333,9.98666666666667,11.6266666666667,23.0966666666667,44.0666666666667,276.486666666667
0,0.0,0.62,0,0.0,0.62,26.44,98446,36,8.30333333333333,9.99333333333333,11.6033333333333,23.0733333333333,44.0433333333333,276.823333333333
0,0.0,0.62,103615,0.69,358.37,26.49,98447,35,8.31,10.03,11.7133333333333,23.2066666666667,44.19,276.766666666667
0,0.0,0.62,13744,0.09,48.23,26.48,98448,35,8.29,9.99666666666667,11.68,23.18,44.1666666666667,276.503333333333
0,0.0,0.62,129997,0.87,449.14,26.47,98444,35,8.26666666666667,9.88,11.63,21.66,40.77,275.93
0,0.0,0.62,280864,1.87,968.18,26.48,98447,35,8.26333333333333,9.86666666666667,11.6266666666667,21.4666666666667,40.4866666666667,275.71
0,0.0,0.62,167859,1.12,579.31,26.39,98449,36,8.27666666666667,9.85333333333333,11.5533333333333,21.2733333333333,40.2133333333333,275.756666666667
0,0.0,0.62,85500,0.57,295.99,26.34,98453,36,8.27333333333333,9.80666666666667,11.4166666666667,21.06,39.9566666666667,275.253333333333
0,0.0,0.62,184538,1.23,636.65,26.42,98451,36,8.26,9.77666666666667,11.3366666666667,20.93,39.8,275.05
181323,1.21,625.6,230171,1.53,793.57,26.49,98453,36,8.26666666666667,9.78333333333333,11.3,20.83,39.6633333333333,275.176666666667
168957,1.13,583.09,262475,1.75,904.79,26.51,98448,36,8.25,9.77,11.2666666666667,20.7633333333333,39.5833333333333,274.696666666667
0,0.0,0.62,23691,0.16,82.66,26.35,98444,36,8.25,9.80333333333333,11.3533333333333,20.9666666666667,39.8366666666667,274.653333333333
0,0.0,0.62,118645,0.79,410.09,26.44,98450,36,8.24333333333333,9.83666666666667,11.5266666666667,20.9833333333333,39.81,274.353333333333
0,0.0,0.62,16813,0.11,58.86,26.48,98451,36,8.24333333333333,9.83333333333333,11.5333333333333,20.7866666666667,39.5066666666667,274.233333333333
0,0.0,0.62,80166,0.53,277.61,26.44,98446,36,8.25,9.77333333333333,11.32,20.2833333333333,38.85,274.05
0,0.0,0.62,108911,0.73,376.6,26.46,98449,36,8.24,9.72333333333333,11.1733333333333,20.1333333333333,38.68,273.62
88678,0.59,306.94,247966,1.65,854.82,26.43,98446,36,8.23666666666667,9.66666666666667,11.1,19.48,37.56,273.563333333333
64224,0.43,222.65,322617,2.15,1112.39,26.41,98445,36,8.23666666666667,9.61333333333333,10.94,19.0933333333333,36.98,273.74
12751,0.09,44.8,272959,1.82,940.92,26.42,98447,36,8.24,9.61,10.9366666666667,19.09,36.98,273.88
0,0.0,0.62,17980,0.12,62.9,26.4,98449,36,8.23666666666667,9.61333333333333,10.94,19.0966666666667,36.9833333333333,273.836666666667
0,0.0,0.62,0,0.0,0.62,26.32,98449,36,8.23333333333333,9.58666666666667,10.8933333333333,19.0233333333333,36.9033333333333,273.573333333333
0,0.0,0.62,0,0.0,0.62,26.3,98448,36,8.22333333333333,9.53666666666667,10.7733333333333,18.8666666666667,36.7166666666667,273.22
0,0.0,0.62,16873,0.11,59.07,26.25,98448,36,8.22,9.51,10.7266666666667,18.67,35.49,272.966666666667
1871,0.01,7.11,118573,0.79,409.84,26.29,98446,36,8.19333333333333,9.50333333333333,10.69,18.93,34.02,272.326666666667
0,0.0,0.62,70141,0.47,243.06,26.3,98451,36,8.18333333333333,9.47,10.7233333333333,18.54,33.1133333333333,271.846666666667
95203,0.63,329.41,393446,2.62,1358.27,26.31,98451,36,8.18666666666667,9.41666666666667,10.7866666666667,16.66,27.42,271.523333333333
57390,0.38,199.08,348986,2.33,1203.72,26.31,98449,36,8.16666666666667,9.51,10.9833333333333,17.6033333333333,28.82,271.046666666667
0,0.0,0.62,0,0.0,0.62,26.3,98448,37,8.16333333333333,9.52666666666667,11.0533333333333,17.9233333333333,29.2633333333333,270.92
147923,0.99,510.78,294979,1.97,1016.88,26.11,98449,37,8.17666666666667,9.5,11.07,17.34,26.1,271.086666666667
0,0.0,0.62,86948,0.58,300.98,26.21,98449,37,8.16333333333333,9.47333333333333,11.01,17.28,26.03,270.7
19363,0.13,67.68,205620,1.37,709.13,26.16,98445,37,8.16,9.46333333333333,11.0166666666667,17.0366666666667,23.5966666666667,270.663333333333
0,0.0,0.62,149126,0.99,514.92,25.99,98445,37,8.14,9.43333333333333,10.97,16.99,23.5433333333333,270.5
0,0.0,0.62,0,0.0,0.62,25.88,98444,37,8.13666666666667,9.39333333333333,10.9666666666667,16.4966666666667,22.7266666666667,270.376666666667
0,0.0,0.62,62198,0.41,215.66,25.83,98442,37,8.14666666666667,9.36,10.8566666666667,16.3066666666667,22.49,270.513333333333
0,0.0,0.62,0,0.0,0.62,25.9,98442,37,8.15333333333333,9.36666666666667,10.9633333333333,15.54,20.4433333333333,270.876666666667
0,0.0,0.62,75316,0.5,260.9,25.97,98439,37,8.17,9.42,11.08,15.9766666666667,21.04,270.94
0,0.0,0.62,204040,1.36,703.7,25.99,98437,37,8.17333333333333,9.39666666666667,11.0333333333333,15.9333333333333,20.9966666666667,271.496666666667
8106,0.05,28.71,308566,2.06,1063.81,26.0,98437,37,8.16333333333333,9.34,11.0233333333333,14.74,16.9366666666667,271.32
0,0.0,0.62,162256,1.08,560.05,26.04,98436,37,8.15666666666667,9.36333333333333,11.09,15.01,17.3133333333333,271.296666666667
34039,0.23,118.44,405429,2.7,1400.07,25.88,98434,38,8.14333333333333,9.39333333333333,11.1833333333333,15.2833333333333,17.68,271.143333333333
0,0.0,0.62,84357,0.56,292.05,25.84,98432,38,8.14,9.41333333333333,11.2566666666667,15.4066666666667,17.8333333333333,271.336666666667
0,0.0,0.62,93290,0.62,322.82,25.8,98433,38,8.16,9.44,11.2,15.8266666666667,18.63,271.893333333333
0,0.0,0.62,240206,1.6,828.11,25.72,98434,38,8.19333333333333,9.48666666666667,11.2133333333333,16.0733333333333,19.0733333333333,272.793333333333
51552,0.34,178.93,97085,0.65,335.89,25.77,98431,38,8.20333333333333,9.51,11.2433333333333,16.1033333333333,19.0966666666667,273.603333333333
0,0.0,0.62,0,0.0,0.62,25.75,98426,38,8.20666666666667,9.51333333333333,11.2533333333333,16.23,19.2766666666667,274.166666666667
167528,1.12,578.18,312062,2.08,1075.89,25.75,98430,38,8.2,9.50666666666667,11.2533333333333,16.3066666666667,19.3933333333333,274.18
0,0.0,0.62,0,0.0,0.62,25.64,98431,38,8.20666666666667,9.5,11.25,16.32,19.41,274.486666666667
0,0.0,0.62,0,0.0,0.62,25.59,98426,38,8.20666666666667,9.52666666666667,11.33,16.43,19.5466666666667,274.92
0,0.0,0.62,224614,1.5,774.45,25.59,98427,38,8.22333333333333,9.53,11.3266666666667,16.4266666666667,19.5433333333333,275.34
0,0.0,0.62,0,0.0,0.62,25.63,98427,38,8.23333333333333,9.54,11.3666666666667,16.5833333333333,19.7533333333333,275.91
0,0.0,0.62,187075,1.25,645.37,25.49,98426,39,8.26,9.55666666666667,11.3766666666667,16.6566666666667,19.8566666666667,276.58
0,0.0,0.62,0,0.0,0.62,25.56,98427,38,8.28333333333333,9.55333333333333,11.28,16.74,20.0433333333333,277.043333333333
0,0.0,0.62,101265,0.68,350.28,25.62,98427,38,8.27333333333333,9.54,11.14,17.1133333333333,20.69,277.27
0,0.0,0.62,225414,1.5,777.21,25.62,98427,39,8.26333333333333,9.55333333333333,11.1333333333333,17.4166666666667,21.1733333333333,277.43
0,0.0,0.62,53391,0.36,185.28,25.65,98428,39,8.27,9.55333333333333,11.1366666666667,17.4166666666667,21.17,277.98
0,0.0,0.62,0,0.0,0.62,25.59,98432,39,8.29666666666667,9.65333333333333,11.33,17.8966666666667,21.83,278.78
72643,0.48,251.68,343265,2.29,1183.89,25.6,98432,39,8.30333333333333,9.69,11.4066666666667,18.0966666666667,22.1566666666667,279.096666666667
68319,0.46,236.77,232539,1.55,801.72,25.52,98429,39,8.31,9.71333333333333,11.4533333333333,18.14,22.2,279.413333333333
0,0.0,0.62,33356,0.22,116.08,25.53,98430,39,8.33333333333333,9.77333333333333,11.54,18.22,22.29,279.94
0,0.0,0.62,172793,1.15,596.27,25.48,98432,39,8.32666666666667,9.77666666666667,11.55,18.2266666666667,22.2933333333333,280.173333333333
0,0.0,0.62,101189,0.67,350.02,25.47,98431,39,8.32333333333333,9.76666666666667,11.5166666666667,18.1833333333333,22.24,280.143333333333
0,0.0,0.62,66141,0.44,229.26,25.46,98429,39,8.33,9.81666666666667,11.63,18.48,22.64,280.286666666667
0,0.0,0.62,95001,0.63,328.71,25.44,98429,39,8.35,9.82,11.6733333333333,18.0266666666667,21.9066666666667,280.65
0,0.0,0.62,150431,1.0,519.4,25.46,98432,39,8.35333333333333,9.76333333333333,11.5966666666667,17.3266666666667,20.8233333333333,280.986666666667
145718,0.97,503.2,188041,1.25,648.69,25.49,98432,39,8.34,9.72,11.52,17.2433333333333,20.74,281.02
817,0.01,3.45,126057,0.84,435.59,25.51,98435,39,8.33,9.6,11.3033333333333,16.3766666666667,19.4633333333333,281.126666666667
0,0.0,0.62,0,0.0,0.62,25.52,98431,39,8.32666666666667,9.56,11.1733333333333,16.05,19.02,281.06
0,0.0,0.62,0,0.0,0.62,25.52,98429,39,8.32333333333333,9.55666666666667,11.1866666666667,16.0533333333333,19.0266666666667,280.943333333333
80146,0.53,277.54,138696,0.92,479.05,25.46,98430,39,8.3,9.54333333333333,11.19,16.07,19.0566666666667,280.303333333333
0,0.0,0.62,42623,0.28,148.1,25.42,98428,39,8.27,9.53,11.18,16.15,19.2233333333333,279.316666666667
159580,1.06,550.85,383086,2.55,1322.19,25.41,98433,39,8.28,9.56,11.2,16.35,19.54,279.153333333333
0,0.0,0.62,77531,0.52,268.53,25.43,98431,39,8.28333333333333,9.55,11.1666666666667,16.2766666666667,19.4466666666667,279.316666666667
122417,0.82,423.07,170909,1.14,589.8,25.47,98433,39,8.27666666666667,9.58333333333333,11.26,16.42,19.6266666666667,279.256666666667
0,0.0,0.62,96539,0.64,334.01,25.52,98430,39,8.26666666666667,9.54666666666667,11.1533333333333,16.3366666666667,19.5433333333333,278.883333333333
0,0.0,0.62,0,0.0,0.62,25.48,98428,39,8.25666666666667,9.49333333333333,11.05,15.9833333333333,19.07,278.576666666667
0,0.0,0.62,0,0.0,0.62,25.54,98432,39,8.25666666666667,9.53,11.1533333333333,16.1633333333333,19.2833333333333,278.393333333333
0,0.0,0.62,0,0.0,0.62,25.52,98433,39,8.25666666666667,9.58,11.2566666666667,16.4933333333333,19.7433333333333,278.466666666667
0,0.0,0.62,4347,0.03,15.69,25.47,98437,39,8.27,9.58,11.2233333333333,16.3766666666667,19.59,278.263333333333
0,0.0,0.62,154419,1.03,533.11,25.53,98436,39,8.26666666666667,9.55333333333333,11.1266666666667,16.0966666666667,19.2166666666667,278.056666666667
0,0.0,0.62,0,0.0,0.62,25.58,98437,39,8.25,9.51,11.03,15.95,19.0433333333333,277.68
0,0.0,0.62,12899,0.09,45.31,25.57,98439,39,8.23,9.46,11.0,15.4333333333333,18.12,276.876666666667
0,0.0,0.62,0,0.0,0.62,25.43,98438,39,8.20666666666667,9.46666666666667,11.1133333333333,15.3366666666667,17.8566666666667,275.946666666667
0,0.0,0.62,0,0.0,0.62,25.43,98438,39,8.20333333333333,9.48666666666667,11.2,15.4666666666667,18.0166666666667,275.353333333333
0,0.0,0.62,66767,0.45,231.42,25.34,98439,39,8.21666666666667,9.51,11.2166666666667,15.3633333333333,17.8533333333333,275.066666666667
0,0.0,0.62,25494,0.17,88.89,25.2,98438,40,8.23,9.50666666666667,11.1833333333333,15.2466666666667,17.7,275.263333333333
166549,1.11,574.81,296659,1.98,1022.68,25.24,98439,40,8.23,9.54666666666667,11.16,16.14,21.5733333333333,275.133333333333
0,0.0,0.62,10316,0.07,36.36,25.29,98438,40,8.23666666666667,9.55333333333333,11.0933333333333,16.4933333333333,23.4033333333333,274.99
130551,0.87,451.04,282803,1.89,974.87,25.34,98435,40,8.21666666666667,9.51666666666667,11.0066666666667,16.3,23.1466666666667,274.066666666667
61149,0.41,212.05,202507,1.35,698.42,25.24,98435,40,8.20333333333333,9.54333333333333,11.03,16.7466666666667,23.82,273.863333333333
0,0.0,0.62,0,0.0,0.62,25.13,98432,40,8.20333333333333,9.52666666666667,11.0433333333333,16.5733333333333,23.5333333333333,273.96
0,0.0,0.62,0,0.0,0.62,25.21,98436,40,8.21666666666667,9.51,11.0266666666667,16.16,23.5833333333333,274.406666666667
62405,0.42,216.38,258901,1.73,892.48,25.16,98437,40,8.24666666666667,9.53,11.0333333333333,16.24,25.0466666666667,275.163333333333
0,0.0,0.62,50095,0.33,173.9,25.18,98431,40,8.25,9.54,11.07,16.27,25.08,275.526666666667
